Student_ID,Semster_Name,Paper 1,Paper 2,Paper 3,Paper 4,Paper 5,Paper 6,Paper 7,percentage,sum,Department_ID,Department_Name
SID20146424,Sem_2,64.0,79.0,60.0,70.0,42.0,90.0,79.0,69.14285714,484,IDEPT7783,CDEEP
SID20146424,Sem_3,77.0,64.0,86.0,96.0,73.0,65.0,72.0,76.14285714,533,IDEPT7783,CDEEP
SID20146424,Sem_4,93.0,23.0,97.0,99.0,73.0,66.0,46.0,71.0,497,IDEPT7783,CDEEP
SID20146424,Sem_5,46.0,42.0,82.0,68.0,78.0,50.0,70.0,62.28571429,436,IDEPT7783,CDEEP
SID20146424,Sem_6,79.0,70.0,50.0,54.0,79.0,73.0,91.0,70.85714286,496,IDEPT7783,CDEEP
SID20146424,Sem_7,48.0,,41.0,76.0,91.0,73.0,42.0,61.83333333,371,IDEPT7783,CDEEP
SID20146424,Sem_8,62.0,52.0,43.0,61.0,70.0,45.0,52.0,55.0,385,IDEPT7783,CDEEP
SID20147055,Sem_1,42.0,61.0,84.0,99.0,53.0,40.0,95.0,67.71428571,474,IDEPT7783,CDEEP
SID20147055,Sem_2,,73.0,45.0,89.0,57.0,,87.0,70.2,351,IDEPT7783,CDEEP
SID20147055,Sem_3,88.0,93.0,57.0,59.0,80.0,,65.0,73.66666667,442,IDEPT7783,CDEEP
SID20147055,Sem_4,55.0,94.0,43.0,58.0,42.0,52.0,59.0,57.57142857,403,IDEPT7783,CDEEP
SID20147055,Sem_5,81.0,77.0,85.0,82.0,78.0,47.0,67.0,73.85714286,517,IDEPT7783,CDEEP
SID20147055,Sem_6,58.0,60.0,78.0,56.0,78.0,47.0,57.0,62.0,434,IDEPT7783,CDEEP
SID20147055,Sem_7,79.0,96.0,100.0,57.0,55.0,96.0,58.0,77.28571429,541,IDEPT7783,CDEEP
SID20147055,Sem_8,92.0,27.0,82.0,85.0,87.0,,45.0,69.66666667,418,IDEPT7783,CDEEP
SID20147265,Sem_1,41.0,75.0,96.0,85.0,89.0,80.0,52.0,74.0,518,IDEPT7783,CDEEP
SID20147265,Sem_2,42.0,73.0,49.0,47.0,50.0,90.0,87.0,62.57142857,438,IDEPT7783,CDEEP
SID20147265,Sem_3,96.0,47.0,87.0,58.0,77.0,83.0,93.0,77.28571429,541,IDEPT7783,CDEEP
SID20147265,Sem_4,47.0,80.0,92.0,59.0,98.0,71.0,89.0,76.57142857,536,IDEPT7783,CDEEP
SID20147265,Sem_5,88.0,90.0,54.0,47.0,60.0,97.0,64.0,71.42857143,500,IDEPT7783,CDEEP
SID20147265,Sem_6,44.0,96.0,69.0,98.0,53.0,48.0,74.0,68.85714286,482,IDEPT7783,CDEEP
SID20147265,Sem_7,82.0,85.0,69.0,40.0,49.0,50.0,63.0,62.57142857,438,IDEPT7783,CDEEP
SID20147265,Sem_8,100.0,72.0,86.0,49.0,63.0,62.0,48.0,68.57142857,480,IDEPT7783,CDEEP
SID20147641,Sem_1,57.0,89.0,56.0,60.0,92.0,84.0,70.0,72.57142857,508,IDEPT7783,CDEEP
SID20147641,Sem_2,84.0,48.0,87.0,72.0,44.0,64.0,55.0,64.85714286,454,IDEPT7783,CDEEP
SID20147641,Sem_3,96.0,65.0,99.0,46.0,60.0,75.0,43.0,69.14285714,484,IDEPT7783,CDEEP
SID20147641,Sem_4,40.0,84.0,70.0,80.0,56.0,71.0,64.0,66.42857143,465,IDEPT7783,CDEEP
SID20147641,Sem_5,73.0,55.0,99.0,57.0,75.0,76.0,61.0,70.85714286,496,IDEPT7783,CDEEP
SID20147641,Sem_6,76.0,54.0,79.0,49.0,85.0,72.0,40.0,65.0,455,IDEPT7783,CDEEP
SID20147641,Sem_7,97.0,45.0,40.0,47.0,68.0,61.0,97.0,65.0,455,IDEPT7783,CDEEP
SID20147641,Sem_8,80.0,88.0,96.0,100.0,,,100.0,92.8,464,IDEPT7783,CDEEP
SID20147791,Sem_1,51.0,65.0,62.0,89.0,80.0,84.0,99.0,75.71428571,530,IDEPT7783,CDEEP
SID20147791,Sem_2,96.0,91.0,45.0,52.0,83.0,89.0,55.0,73.0,511,IDEPT7783,CDEEP
SID20147791,Sem_3,47.0,56.0,92.0,55.0,93.0,60.0,45.0,64.0,448,IDEPT7783,CDEEP
SID20147791,Sem_4,60.0,95.0,95.0,,82.0,81.0,45.0,76.33333333,458,IDEPT7783,CDEEP
SID20147791,Sem_5,52.0,66.0,41.0,75.0,89.0,94.0,61.0,68.28571429,478,IDEPT7783,CDEEP
SID20147791,Sem_6,92.0,100.0,49.0,71.0,76.0,45.0,63.0,70.85714286,496,IDEPT7783,CDEEP
SID20147791,Sem_7,60.0,99.0,52.0,26.0,57.0,46.0,95.0,62.14285714,435,IDEPT7783,CDEEP
SID20147791,Sem_8,45.0,89.0,95.0,98.0,47.0,44.0,74.0,70.28571429,492,IDEPT7783,CDEEP
SID20151149,Sem_1,85.0,76.0,48.0,54.0,85.0,59.0,62.0,67.0,469,IDEPT7783,CDEEP
SID20151149,Sem_2,53.0,49.0,64.0,95.0,42.0,53.0,44.0,57.14285714,400,IDEPT7783,CDEEP
SID20151149,Sem_3,79.0,49.0,80.0,79.0,47.0,88.0,91.0,73.28571429,513,IDEPT7783,CDEEP
SID20151149,Sem_4,92.0,50.0,51.0,63.0,95.0,97.0,99.0,78.14285714,547,IDEPT7783,CDEEP
SID20151149,Sem_5,98.0,90.0,41.0,44.0,80.0,99.0,63.0,73.57142857,515,IDEPT7783,CDEEP
SID20151149,Sem_6,95.0,46.0,68.0,52.0,80.0,76.0,58.0,67.85714286,475,IDEPT7783,CDEEP
SID20151149,Sem_7,78.0,44.0,95.0,83.0,81.0,79.0,56.0,73.71428571,516,IDEPT7783,CDEEP
SID20151149,Sem_8,75.0,73.0,51.0,57.0,95.0,59.0,75.0,69.28571429,485,IDEPT7783,CDEEP
SID20152150,Sem_1,98.0,40.0,91.0,83.0,66.0,42.0,60.0,68.57142857,480,IDEPT7783,CDEEP
SID20152150,Sem_2,63.0,67.0,44.0,95.0,52.0,73.0,54.0,64.0,448,IDEPT7783,CDEEP
SID20152150,Sem_3,62.0,46.0,95.0,89.0,42.0,79.0,80.0,70.42857143,493,IDEPT7783,CDEEP
SID20152150,Sem_4,51.0,58.0,100.0,49.0,74.0,54.0,,64.33333333,386,IDEPT7783,CDEEP
SID20152150,Sem_5,67.0,82.0,,90.0,40.0,54.0,40.0,62.16666667,373,IDEPT7783,CDEEP
SID20152150,Sem_6,57.0,24.0,52.0,40.0,83.0,91.0,90.0,62.42857143,437,IDEPT7783,CDEEP
SID20152150,Sem_7,74.0,83.0,56.0,75.0,47.0,87.0,80.0,71.71428571,502,IDEPT7783,CDEEP
SID20152150,Sem_8,70.0,97.0,82.0,99.0,51.0,98.0,72.0,81.28571429,569,IDEPT7783,CDEEP
SID20152413,Sem_1,85.0,49.0,49.0,50.0,44.0,53.0,51.0,54.42857143,381,IDEPT7783,CDEEP
SID20152413,Sem_2,67.0,88.0,53.0,43.0,45.0,47.0,24.0,52.42857143,367,IDEPT7783,CDEEP
SID20152413,Sem_3,53.0,81.0,83.0,59.0,73.0,45.0,88.0,68.85714286,482,IDEPT7783,CDEEP
SID20152413,Sem_4,79.0,74.0,85.0,88.0,63.0,71.0,73.0,76.14285714,533,IDEPT7783,CDEEP
SID20152413,Sem_5,84.0,86.0,68.0,99.0,,86.0,100.0,87.16666667,523,IDEPT7783,CDEEP
SID20152413,Sem_6,87.0,45.0,94.0,89.0,43.0,57.0,80.0,70.71428571,495,IDEPT7783,CDEEP
SID20152413,Sem_7,95.0,92.0,,62.0,41.0,60.0,89.0,73.16666667,439,IDEPT7783,CDEEP
SID20152413,Sem_8,57.0,51.0,84.0,93.0,63.0,59.0,54.0,65.85714286,461,IDEPT7783,CDEEP
SID20153698,Sem_1,61.0,53.0,100.0,87.0,69.0,83.0,59.0,73.14285714,512,IDEPT7783,CDEEP
SID20153698,Sem_2,,68.0,100.0,66.0,56.0,51.0,65.0,67.66666667,406,IDEPT7783,CDEEP
SID20153698,Sem_3,52.0,29.0,55.0,68.0,74.0,99.0,74.0,64.42857143,451,IDEPT7783,CDEEP
SID20153698,Sem_4,94.0,68.0,69.0,68.0,65.0,52.0,62.0,68.28571429,478,IDEPT7783,CDEEP
SID20153698,Sem_5,97.0,58.0,67.0,70.0,74.0,54.0,85.0,72.14285714,505,IDEPT7783,CDEEP
SID20153698,Sem_6,56.0,56.0,78.0,92.0,99.0,70.0,94.0,77.85714286,545,IDEPT7783,CDEEP
SID20153698,Sem_7,40.0,69.0,47.0,55.0,82.0,58.0,53.0,57.71428571,404,IDEPT7783,CDEEP
SID20153698,Sem_8,56.0,40.0,88.0,81.0,80.0,95.0,77.0,73.85714286,517,IDEPT7783,CDEEP
SID20153949,Sem_1,87.0,87.0,86.0,77.0,76.0,87.0,67.0,81.0,567,IDEPT7783,CDEEP
SID20153949,Sem_2,51.0,57.0,46.0,91.0,56.0,48.0,62.0,58.71428571,411,IDEPT7783,CDEEP
SID20153949,Sem_3,55.0,84.0,41.0,86.0,51.0,85.0,78.0,68.57142857,480,IDEPT7783,CDEEP
SID20153949,Sem_4,81.0,62.0,89.0,51.0,44.0,81.0,87.0,70.71428571,495,IDEPT7783,CDEEP
SID20153949,Sem_5,98.0,69.0,56.0,82.0,99.0,70.0,40.0,73.42857143,514,IDEPT7783,CDEEP
SID20153949,Sem_6,95.0,99.0,55.0,80.0,56.0,76.0,53.0,73.42857143,514,IDEPT7783,CDEEP
SID20153949,Sem_7,68.0,66.0,27.0,41.0,57.0,26.0,59.0,49.14285714,344,IDEPT7783,CDEEP
SID20153949,Sem_8,27.0,70.0,52.0,86.0,83.0,52.0,44.0,59.14285714,414,IDEPT7783,CDEEP
SID20154593,Sem_1,83.0,95.0,53.0,64.0,62.0,64.0,44.0,66.42857143,465,IDEPT7783,CDEEP
SID20154593,Sem_2,48.0,73.0,70.0,51.0,66.0,42.0,53.0,57.57142857,403,IDEPT7783,CDEEP
SID20154593,Sem_3,59.0,66.0,45.0,100.0,100.0,98.0,40.0,72.57142857,508,IDEPT7783,CDEEP
SID20154593,Sem_4,54.0,,60.0,57.0,44.0,58.0,98.0,61.83333333,371,IDEPT7783,CDEEP
SID20154593,Sem_5,96.0,72.0,62.0,44.0,63.0,63.0,49.0,64.14285714,449,IDEPT7783,CDEEP
SID20154593,Sem_6,99.0,53.0,73.0,76.0,73.0,93.0,67.0,76.28571429,534,IDEPT7783,CDEEP
SID20154593,Sem_7,52.0,41.0,95.0,44.0,40.0,48.0,64.0,54.85714286,384,IDEPT7783,CDEEP
SID20154593,Sem_8,73.0,,41.0,61.0,94.0,55.0,49.0,62.16666667,373,IDEPT7783,CDEEP
SID20154793,Sem_1,47.0,49.0,53.0,88.0,96.0,61.0,80.0,67.71428571,474,IDEPT7783,CDEEP
SID20154793,Sem_2,96.0,49.0,55.0,85.0,89.0,68.0,94.0,76.57142857,536,IDEPT7783,CDEEP
SID20154793,Sem_3,55.0,46.0,22.0,84.0,73.0,75.0,87.0,63.14285714,442,IDEPT7783,CDEEP
SID20154793,Sem_4,72.0,62.0,90.0,62.0,69.0,64.0,82.0,71.57142857,501,IDEPT7783,CDEEP
SID20154793,Sem_5,88.0,58.0,69.0,60.0,61.0,58.0,72.0,66.57142857,466,IDEPT7783,CDEEP
SID20154793,Sem_6,76.0,22.0,68.0,62.0,71.0,75.0,57.0,61.57142857,431,IDEPT7783,CDEEP
SID20154793,Sem_7,84.0,93.0,52.0,74.0,98.0,83.0,96.0,82.85714286,580,IDEPT7783,CDEEP
SID20154793,Sem_8,51.0,62.0,56.0,83.0,,60.0,82.0,65.66666667,394,IDEPT7783,CDEEP
SID20155489,Sem_1,62.0,96.0,68.0,63.0,43.0,65.0,72.0,67.0,469,IDEPT7783,CDEEP
SID20155489,Sem_2,87.0,40.0,63.0,52.0,77.0,70.0,61.0,64.28571429,450,IDEPT7783,CDEEP
SID20155489,Sem_3,78.0,61.0,51.0,75.0,82.0,57.0,69.0,67.57142857,473,IDEPT7783,CDEEP
SID20155489,Sem_4,,87.0,100.0,76.0,80.0,66.0,84.0,82.16666667,493,IDEPT7783,CDEEP
SID20155489,Sem_5,72.0,57.0,67.0,63.0,78.0,82.0,75.0,70.57142857,494,IDEPT7783,CDEEP
SID20155489,Sem_6,73.0,89.0,85.0,51.0,94.0,99.0,64.0,79.28571429,555,IDEPT7783,CDEEP
SID20155489,Sem_7,57.0,71.0,97.0,66.0,92.0,96.0,87.0,80.85714286,566,IDEPT7783,CDEEP
SID20155489,Sem_8,72.0,69.0,52.0,79.0,75.0,,60.0,67.83333333,407,IDEPT7783,CDEEP
SID20155837,Sem_1,69.0,,51.0,92.0,48.0,48.0,59.0,61.16666667,367,IDEPT7783,CDEEP
SID20155837,Sem_2,57.0,73.0,54.0,86.0,90.0,51.0,44.0,65.0,455,IDEPT7783,CDEEP
SID20155837,Sem_3,54.0,41.0,67.0,55.0,84.0,40.0,65.0,58.0,406,IDEPT7783,CDEEP
SID20155837,Sem_4,74.0,85.0,65.0,47.0,76.0,76.0,58.0,68.71428571,481,IDEPT7783,CDEEP
SID20155837,Sem_5,87.0,84.0,87.0,71.0,52.0,83.0,90.0,79.14285714,554,IDEPT7783,CDEEP
SID20155837,Sem_6,60.0,62.0,55.0,89.0,64.0,84.0,95.0,72.71428571,509,IDEPT7783,CDEEP
SID20155837,Sem_7,44.0,81.0,79.0,100.0,62.0,57.0,80.0,71.85714286,503,IDEPT7783,CDEEP
SID20155837,Sem_8,42.0,70.0,98.0,77.0,,84.0,81.0,75.33333333,452,IDEPT7783,CDEEP
SID20156562,Sem_1,86.0,81.0,81.0,72.0,83.0,50.0,55.0,72.57142857,508,IDEPT7783,CDEEP
SID20156562,Sem_2,,40.0,41.0,92.0,49.0,88.0,74.0,64.0,384,IDEPT7783,CDEEP
SID20156562,Sem_3,88.0,73.0,85.0,65.0,87.0,69.0,74.0,77.28571429,541,IDEPT7783,CDEEP
SID20156562,Sem_4,72.0,88.0,97.0,42.0,51.0,92.0,45.0,69.57142857,487,IDEPT7783,CDEEP
SID20156562,Sem_5,54.0,49.0,52.0,73.0,91.0,52.0,42.0,59.0,413,IDEPT7783,CDEEP
SID20156562,Sem_6,58.0,69.0,63.0,73.0,71.0,94.0,62.0,70.0,490,IDEPT7783,CDEEP
SID20156562,Sem_7,42.0,47.0,21.0,44.0,41.0,48.0,87.0,47.14285714,330,IDEPT7783,CDEEP
SID20156562,Sem_8,45.0,63.0,80.0,100.0,59.0,50.0,73.0,67.14285714,470,IDEPT7783,CDEEP
SID20156800,Sem_1,85.0,72.0,98.0,72.0,81.0,93.0,64.0,80.71428571,565,IDEPT7783,CDEEP
SID20156800,Sem_2,52.0,42.0,93.0,49.0,92.0,48.0,81.0,65.28571429,457,IDEPT7783,CDEEP
SID20156800,Sem_3,96.0,81.0,54.0,78.0,42.0,29.0,71.0,64.42857143,451,IDEPT7783,CDEEP
SID20156800,Sem_4,42.0,44.0,51.0,,,94.0,54.0,57.0,285,IDEPT7783,CDEEP
SID20156800,Sem_5,71.0,43.0,100.0,59.0,63.0,58.0,74.0,66.85714286,468,IDEPT7783,CDEEP
SID20156800,Sem_6,74.0,97.0,,56.0,54.0,76.0,63.0,70.0,420,IDEPT7783,CDEEP
SID20156800,Sem_7,,53.0,56.0,90.0,97.0,68.0,72.0,72.66666667,436,IDEPT7783,CDEEP
SID20156800,Sem_8,71.0,92.0,83.0,65.0,51.0,86.0,46.0,70.57142857,494,IDEPT7783,CDEEP
SID20156875,Sem_1,42.0,93.0,89.0,57.0,92.0,77.0,97.0,78.14285714,547,IDEPT7783,CDEEP
SID20156875,Sem_2,63.0,41.0,76.0,53.0,91.0,75.0,88.0,69.57142857,487,IDEPT7783,CDEEP
SID20156875,Sem_3,69.0,79.0,67.0,60.0,64.0,94.0,61.0,70.57142857,494,IDEPT7783,CDEEP
SID20156875,Sem_4,97.0,82.0,80.0,95.0,65.0,43.0,52.0,73.42857143,514,IDEPT7783,CDEEP
SID20156875,Sem_5,77.0,45.0,83.0,45.0,60.0,69.0,74.0,64.71428571,453,IDEPT7783,CDEEP
SID20156875,Sem_6,93.0,59.0,94.0,,86.0,74.0,54.0,76.66666667,460,IDEPT7783,CDEEP
SID20156875,Sem_7,67.0,49.0,,43.0,97.0,,92.0,69.6,348,IDEPT7783,CDEEP
SID20156875,Sem_8,99.0,78.0,57.0,73.0,97.0,92.0,66.0,80.28571429,562,IDEPT7783,CDEEP
SID20158111,Sem_1,75.0,45.0,51.0,89.0,77.0,71.0,77.0,69.28571429,485,IDEPT7783,CDEEP
SID20158111,Sem_2,63.0,96.0,61.0,49.0,64.0,45.0,87.0,66.42857143,465,IDEPT7783,CDEEP
SID20158111,Sem_3,89.0,50.0,84.0,68.0,43.0,59.0,53.0,63.71428571,446,IDEPT7783,CDEEP
SID20158111,Sem_4,88.0,96.0,64.0,47.0,98.0,57.0,86.0,76.57142857,536,IDEPT7783,CDEEP
SID20158111,Sem_5,55.0,78.0,96.0,54.0,55.0,42.0,73.0,64.71428571,453,IDEPT7783,CDEEP
SID20158111,Sem_6,62.0,77.0,86.0,65.0,58.0,96.0,50.0,70.57142857,494,IDEPT7783,CDEEP
SID20158111,Sem_7,88.0,65.0,90.0,81.0,,93.0,82.0,83.16666667,499,IDEPT7783,CDEEP
SID20158111,Sem_8,78.0,66.0,77.0,82.0,40.0,99.0,57.0,71.28571429,499,IDEPT7783,CDEEP
SID20158325,Sem_1,53.0,62.0,100.0,67.0,61.0,44.0,56.0,63.28571429,443,IDEPT7783,CDEEP
SID20158325,Sem_2,84.0,52.0,47.0,54.0,99.0,86.0,53.0,67.85714286,475,IDEPT7783,CDEEP
SID20158325,Sem_3,83.0,80.0,83.0,99.0,55.0,99.0,49.0,78.28571429,548,IDEPT7783,CDEEP
SID20158325,Sem_4,54.0,51.0,89.0,84.0,97.0,80.0,45.0,71.42857143,500,IDEPT7783,CDEEP
SID20158325,Sem_5,50.0,75.0,88.0,70.0,90.0,66.0,96.0,76.42857143,535,IDEPT7783,CDEEP
SID20158325,Sem_6,61.0,60.0,59.0,97.0,61.0,50.0,73.0,65.85714286,461,IDEPT7783,CDEEP
SID20158325,Sem_7,72.0,77.0,40.0,56.0,92.0,77.0,82.0,70.85714286,496,IDEPT7783,CDEEP
SID20158325,Sem_8,42.0,64.0,86.0,20.0,57.0,91.0,41.0,57.28571429,401,IDEPT7783,CDEEP
SID20158411,Sem_1,75.0,47.0,75.0,48.0,46.0,58.0,59.0,58.28571429,408,IDEPT7783,CDEEP
SID20158411,Sem_2,79.0,82.0,72.0,75.0,90.0,75.0,61.0,76.28571429,534,IDEPT7783,CDEEP
SID20158411,Sem_3,50.0,89.0,79.0,54.0,82.0,42.0,89.0,69.28571429,485,IDEPT7783,CDEEP
SID20158411,Sem_4,85.0,87.0,78.0,76.0,90.0,60.0,53.0,75.57142857,529,IDEPT7783,CDEEP
SID20158411,Sem_5,94.0,84.0,71.0,52.0,63.0,47.0,69.0,68.57142857,480,IDEPT7783,CDEEP
SID20158411,Sem_6,95.0,73.0,97.0,44.0,92.0,77.0,80.0,79.71428571,558,IDEPT7783,CDEEP
SID20158411,Sem_7,43.0,97.0,91.0,80.0,54.0,45.0,71.0,68.71428571,481,IDEPT7783,CDEEP
SID20158411,Sem_8,51.0,86.0,58.0,54.0,41.0,85.0,86.0,65.85714286,461,IDEPT7783,CDEEP
SID20158587,Sem_1,50.0,70.0,68.0,81.0,55.0,42.0,66.0,61.71428571,432,IDEPT7783,CDEEP
SID20158587,Sem_2,97.0,54.0,86.0,46.0,91.0,88.0,,77.0,462,IDEPT7783,CDEEP
SID20158587,Sem_3,80.0,48.0,75.0,81.0,56.0,71.0,79.0,70.0,490,IDEPT7783,CDEEP
SID20158587,Sem_4,54.0,45.0,70.0,60.0,71.0,54.0,67.0,60.14285714,421,IDEPT7783,CDEEP
SID20158587,Sem_5,87.0,42.0,,64.0,50.0,67.0,50.0,60.0,360,IDEPT7783,CDEEP
SID20158587,Sem_6,66.0,63.0,76.0,98.0,71.0,61.0,79.0,73.42857143,514,IDEPT7783,CDEEP
SID20158587,Sem_7,100.0,44.0,92.0,58.0,61.0,97.0,97.0,78.42857143,549,IDEPT7783,CDEEP
SID20158587,Sem_8,91.0,66.0,74.0,64.0,60.0,65.0,81.0,71.57142857,501,IDEPT7783,CDEEP
SID20158648,Sem_1,47.0,56.0,56.0,66.0,76.0,63.0,42.0,58.0,406,IDEPT7783,CDEEP
SID20158648,Sem_2,80.0,77.0,40.0,70.0,83.0,44.0,40.0,62.0,434,IDEPT7783,CDEEP
SID20158648,Sem_3,85.0,51.0,92.0,56.0,62.0,69.0,68.0,69.0,483,IDEPT7783,CDEEP
SID20158648,Sem_4,64.0,56.0,44.0,43.0,41.0,56.0,68.0,53.14285714,372,IDEPT7783,CDEEP
SID20158648,Sem_5,93.0,72.0,91.0,46.0,42.0,64.0,75.0,69.0,483,IDEPT7783,CDEEP
SID20158648,Sem_6,99.0,88.0,95.0,64.0,56.0,69.0,50.0,74.42857143,521,IDEPT7783,CDEEP
SID20158648,Sem_7,40.0,57.0,41.0,54.0,50.0,81.0,89.0,58.85714286,412,IDEPT7783,CDEEP
SID20158648,Sem_8,72.0,50.0,43.0,25.0,42.0,40.0,85.0,51.0,357,IDEPT7783,CDEEP
SID20161661,Sem_1,94.0,78.0,69.0,83.0,57.0,81.0,73.0,76.42857143,535,IDEPT7783,CDEEP
SID20161661,Sem_2,,93.0,41.0,76.0,60.0,88.0,68.0,71.0,426,IDEPT7783,CDEEP
SID20161661,Sem_3,72.0,59.0,46.0,43.0,65.0,47.0,72.0,57.71428571,404,IDEPT7783,CDEEP
SID20161661,Sem_4,69.0,75.0,65.0,50.0,56.0,41.0,54.0,58.57142857,410,IDEPT7783,CDEEP
SID20161661,Sem_5,89.0,93.0,86.0,84.0,100.0,82.0,95.0,89.85714286,629,IDEPT7783,CDEEP
SID20161661,Sem_6,96.0,87.0,53.0,54.0,55.0,57.0,,67.0,402,IDEPT7783,CDEEP
SID20161661,Sem_7,96.0,63.0,86.0,82.0,43.0,76.0,78.0,74.85714286,524,IDEPT7783,CDEEP
SID20161661,Sem_8,53.0,47.0,45.0,72.0,88.0,52.0,92.0,64.14285714,449,IDEPT7783,CDEEP
SID20162653,Sem_1,40.0,74.0,91.0,50.0,48.0,69.0,64.0,62.28571429,436,IDEPT7783,CDEEP
SID20162653,Sem_2,79.0,40.0,96.0,49.0,67.0,97.0,77.0,72.14285714,505,IDEPT7783,CDEEP
SID20162653,Sem_3,45.0,73.0,44.0,95.0,88.0,74.0,58.0,68.14285714,477,IDEPT7783,CDEEP
SID20162653,Sem_4,75.0,98.0,66.0,91.0,67.0,52.0,77.0,75.14285714,526,IDEPT7783,CDEEP
SID20162653,Sem_5,46.0,92.0,55.0,92.0,43.0,48.0,74.0,64.28571429,450,IDEPT7783,CDEEP
SID20162653,Sem_6,,45.0,27.0,85.0,98.0,69.0,54.0,63.0,378,IDEPT7783,CDEEP
SID20162653,Sem_7,100.0,83.0,44.0,57.0,78.0,41.0,85.0,69.71428571,488,IDEPT7783,CDEEP
SID20162653,Sem_8,88.0,64.0,68.0,70.0,43.0,79.0,95.0,72.42857143,507,IDEPT7783,CDEEP
SID20163086,Sem_1,61.0,61.0,66.0,77.0,68.0,74.0,46.0,64.71428571,453,IDEPT7783,CDEEP
SID20163086,Sem_2,95.0,45.0,73.0,90.0,96.0,42.0,93.0,76.28571429,534,IDEPT7783,CDEEP
SID20163086,Sem_3,76.0,63.0,89.0,98.0,60.0,75.0,58.0,74.14285714,519,IDEPT7783,CDEEP
SID20163086,Sem_4,93.0,61.0,97.0,96.0,97.0,84.0,92.0,88.57142857,620,IDEPT7783,CDEEP
SID20163086,Sem_5,47.0,72.0,66.0,47.0,76.0,61.0,43.0,58.85714286,412,IDEPT7783,CDEEP
SID20163086,Sem_6,59.0,74.0,92.0,77.0,60.0,63.0,86.0,73.0,511,IDEPT7783,CDEEP
SID20163086,Sem_7,90.0,73.0,45.0,97.0,94.0,87.0,67.0,79.0,553,IDEPT7783,CDEEP
SID20163086,Sem_8,63.0,86.0,62.0,63.0,81.0,64.0,46.0,66.42857143,465,IDEPT7783,CDEEP
SID20163161,Sem_1,97.0,80.0,76.0,77.0,91.0,68.0,100.0,84.14285714,589,IDEPT7783,CDEEP
SID20163161,Sem_2,46.0,65.0,46.0,92.0,94.0,77.0,75.0,70.71428571,495,IDEPT7783,CDEEP
SID20163161,Sem_3,96.0,42.0,47.0,76.0,44.0,98.0,73.0,68.0,476,IDEPT7783,CDEEP
SID20163161,Sem_4,52.0,44.0,45.0,47.0,88.0,90.0,56.0,60.28571429,422,IDEPT7783,CDEEP
SID20163161,Sem_5,82.0,83.0,99.0,48.0,47.0,50.0,73.0,68.85714286,482,IDEPT7783,CDEEP
SID20163161,Sem_6,64.0,95.0,99.0,52.0,86.0,78.0,68.0,77.42857143,542,IDEPT7783,CDEEP
SID20163161,Sem_7,93.0,90.0,92.0,68.0,47.0,91.0,25.0,72.28571429,506,IDEPT7783,CDEEP
SID20163161,Sem_8,96.0,69.0,46.0,79.0,53.0,82.0,59.0,69.14285714,484,IDEPT7783,CDEEP
SID20163613,Sem_1,86.0,55.0,54.0,100.0,43.0,66.0,57.0,65.85714286,461,IDEPT7783,CDEEP
SID20163613,Sem_1,86.0,55.0,54.0,100.0,43.0,66.0,57.0,65.85714286,461,IDEPT7783,CDEEP
SID20163613,Sem_2,52.0,43.0,85.0,57.0,43.0,55.0,81.0,59.42857143,416,IDEPT7783,CDEEP
SID20163613,Sem_2,52.0,43.0,85.0,57.0,43.0,55.0,81.0,59.42857143,416,IDEPT7783,CDEEP
SID20163613,Sem_3,91.0,71.0,93.0,26.0,100.0,90.0,78.0,78.42857143,549,IDEPT7783,CDEEP
SID20163613,Sem_3,91.0,71.0,93.0,26.0,100.0,90.0,78.0,78.42857143,549,IDEPT7783,CDEEP
SID20163613,Sem_4,76.0,56.0,81.0,84.0,28.0,96.0,63.0,69.14285714,484,IDEPT7783,CDEEP
SID20163613,Sem_4,76.0,56.0,81.0,84.0,28.0,96.0,63.0,69.14285714,484,IDEPT7783,CDEEP
SID20163613,Sem_5,79.0,62.0,87.0,50.0,91.0,96.0,61.0,75.14285714,526,IDEPT7783,CDEEP
SID20163613,Sem_5,79.0,62.0,87.0,50.0,91.0,96.0,61.0,75.14285714,526,IDEPT7783,CDEEP
SID20163613,Sem_6,76.0,59.0,95.0,42.0,82.0,,50.0,67.33333333,404,IDEPT7783,CDEEP
SID20163613,Sem_6,76.0,59.0,95.0,42.0,82.0,,50.0,67.33333333,404,IDEPT7783,CDEEP
SID20163613,Sem_7,91.0,77.0,99.0,88.0,45.0,99.0,48.0,78.14285714,547,IDEPT7783,CDEEP
SID20163613,Sem_7,91.0,77.0,99.0,88.0,45.0,99.0,48.0,78.14285714,547,IDEPT7783,CDEEP
SID20163613,Sem_8,80.0,100.0,56.0,63.0,53.0,55.0,88.0,70.71428571,495,IDEPT7783,CDEEP
SID20163613,Sem_8,80.0,100.0,56.0,63.0,53.0,55.0,88.0,70.71428571,495,IDEPT7783,CDEEP
SID20163798,Sem_1,87.0,57.0,96.0,48.0,43.0,83.0,68.0,68.85714286,482,IDEPT7783,CDEEP
SID20163798,Sem_2,92.0,43.0,80.0,66.0,91.0,65.0,51.0,69.71428571,488,IDEPT7783,CDEEP
SID20163798,Sem_3,46.0,61.0,,48.0,77.0,,96.0,65.6,328,IDEPT7783,CDEEP
SID20163798,Sem_4,79.0,67.0,62.0,67.0,78.0,88.0,46.0,69.57142857,487,IDEPT7783,CDEEP
