,Sem_1,Sem_2,Sem_3,Sem_4,Sem_5,Sem_6,Sem_7,Sem_8
292,77.28571429,68.66666667,75.85714286,74.28571429,70.14285714,58.28571429,66.42857143,61.42857143
293,75.14285714,72.71428571,67.0,66.0,77.0,60.71428571,69.14285714,57.0
294,68.33333333,74.28571429,77.0,74.71428571,67.0,76.0,75.85714286,67.28571429
295,74.57142857,63.28571429,64.0,60.14285714,78.0,65.71428571,55.71428571,58.14285714
296,60.42857143,70.0,67.71428571,71.0,66.71428571,72.14285714,74.28571429,57.83333333
297,73.42857143,71.85714286,72.71428571,65.28571429,65.71428571,70.85714286,78.71428571,70.57142857
298,71.42857143,68.28571429,73.71428571,54.0,69.14285714,71.14285714,68.42857143,61.14285714
299,71.28571429,76.0,69.85714286,78.5,70.71428571,57.42857143,80.0,84.57142857
300,69.28571429,64.33333333,64.71428571,69.42857143,72.0,64.71428571,63.83333333,69.14285714
301,65.71428571,71.42857143,63.71428571,69.57142857,55.85714286,60.85714286,68.57142857,66.57142857
302,80.28571429,83.28571429,75.42857143,72.28571429,81.57142857,64.57142857,63.57142857,66.28571429
303,69.0,76.42857143,63.57142857,63.85714286,71.14285714,74.0,71.16666667,63.57142857
304,68.0,78.42857143,75.0,70.57142857,70.28571429,55.42857143,74.42857143,86.85714286
305,83.42857143,68.14285714,82.57142857,71.0,78.85714286,62.28571429,67.14285714,69.71428571
306,57.42857143,62.85714286,65.85714286,70.85714286,65.14285714,62.71428571,75.42857143,76.0
307,79.57142857,66.28571429,67.28571429,79.0,72.42857143,82.0,73.71428571,74.14285714
308,70.57142857,77.71428571,73.0,70.85714286,58.28571429,71.57142857,84.28571429,71.71428571
309,71.57142857,69.57142857,73.57142857,68.85714286,74.14285714,72.28571429,63.71428571,73.57142857
310,75.0,54.42857143,61.14285714,65.0,66.71428571,59.14285714,64.85714286,68.28571429
311,63.71428571,62.42857143,82.33333333,66.42857143,63.66666667,78.28571429,65.28571429,71.0
312,78.28571429,65.85714286,73.71428571,63.85714286,71.14285714,71.42857143,75.14285714,73.14285714
313,59.85714286,69.85714286,74.5,69.0,85.66666667,68.85714286,80.14285714,57.28571429
314,62.28571429,61.28571429,59.71428571,59.14285714,60.42857143,68.14285714,83.6,77.71428571
315,65.85714286,67.14285714,74.14285714,81.57142857,58.57142857,67.0,70.5,68.28571429
316,73.42857143,66.42857143,78.42857143,63.42857143,76.71428571,63.28571429,68.0,71.85714286
317,64.71428571,57.28571429,68.14285714,63.42857143,63.5,78.14285714,80.0,83.28571429
318,73.0,71.85714286,80.71428571,71.0,80.57142857,62.0,75.71428571,70.28571429
319,61.0,70.57142857,76.71428571,69.57142857,67.28571429,61.33333333,78.28571429,65.42857143
320,71.0,71.0,64.28571429,64.28571429,69.85714286,69.85714286,63.42857143,63.42857143
321,64.85714286,64.85714286,70.0,70.0,64.14285714,64.14285714,66.5,66.5
322,76.85714286,67.85714286,63.14285714,56.57142857,61.14285714,62.28571429,73.28571429,77.71428571
323,58.57142857,69.71428571,69.14285714,76.16666667,78.5,68.0,71.28571429,68.85714286
324,56.5,62.66666667,77.42857143,66.71428571,72.71428571,81.57142857,58.85714286,68.14285714
325,62.14285714,62.14285714,54.28571429,54.28571429,69.14285714,69.14285714,67.14285714,67.14285714
326,79.14285714,79.14285714,76.85714286,76.85714286,74.0,74.0,76.71428571,76.71428571
327,68.14285714,60.28571429,74.33333333,77.71428571,75.28571429,54.57142857,77.71428571,59.0
328,71.14285714,68.85714286,74.0,67.71428571,66.57142857,70.71428571,73.85714286,70.28571429
329,70.0,81.14285714,75.71428571,68.71428571,82.14285714,71.57142857,72.14285714,60.57142857
330,60.42857143,71.42857143,76.71428571,64.14285714,61.42857143,63.0,57.85714286,76.28571429
331,69.14285714,57.85714286,74.14285714,68.71428571,66.28571429,73.66666667,75.0,75.14285714
332,68.28571429,68.28571429,65.0,65.0,66.85714286,66.85714286,73.14285714,73.14285714
333,71.71428571,71.71428571,62.71428571,62.71428571,68.0,68.0,73.85714286,73.85714286
334,74.0,72.71428571,62.71428571,62.83333333,65.71428571,64.14285714,82.85714286,58.28571429
335,54.71428571,73.14285714,67.0,72.57142857,77.71428571,52.28571429,66.0,70.33333333
336,69.83333333,67.28571429,73.83333333,62.28571429,79.42857143,70.71428571,68.85714286,70.28571429
337,65.28571429,65.28571429,67.28571429,67.28571429,61.57142857,61.57142857,67.42857143,67.42857143
338,70.14285714,70.14285714,72.14285714,72.14285714,68.14285714,68.14285714,61.85714286,61.85714286
339,68.33333333,73.57142857,53.8,66.71428571,66.71428571,65.28571429,58.42857143,68.66666667
340,71.71428571,67.0,71.14285714,70.71428571,58.57142857,69.57142857,68.28571429,63.2
341,64.5,49.85714286,77.85714286,71.85714286,84.0,69.85714286,54.71428571,70.0
342,79.42857143,59.0,66.28571429,81.66666667,81.85714286,69.0,78.28571429,76.42857143
343,76.28571429,72.85714286,63.57142857,53.33333333,74.14285714,71.14285714,70.0,69.85714286
344,67.71428571,54.57142857,84.14285714,58.85714286,62.66666667,85.28571429,75.66666667,76.14285714
345,63.42857143,65.28571429,68.14285714,77.5,73.42857143,56.42857143,65.71428571,66.0
346,68.28571429,64.83333333,69.57142857,69.71428571,71.57142857,69.14285714,72.42857143,72.33333333
347,71.0,71.71428571,57.0,79.71428571,72.16666667,75.14285714,63.71428571,72.0
348,60.57142857,63.71428571,61.14285714,55.0,65.14285714,76.85714286,58.0,69.85714286
349,67.71428571,67.33333333,74.14285714,71.14285714,63.66666667,65.28571429,82.28571429,66.42857143
350,70.71428571,70.14285714,81.57142857,67.0,63.14285714,65.71428571,63.14285714,73.14285714
351,74.85714286,68.2,76.66666667,56.42857143,74.0,61.28571429,68.0,81.0
352,66.42857143,74.16666667,64.28571429,64.85714286,55.28571429,75.57142857,74.66666667,84.28571429
353,73.0,68.85714286,75.71428571,64.71428571,68.42857143,64.42857143,60.71428571,75.71428571
354,78.66666667,58.0,64.85714286,70.42857143,73.14285714,64.42857143,75.71428571,60.14285714
355,84.85714286,57.0,81.71428571,74.42857143,66.14285714,80.14285714,69.14285714,70.71428571
356,72.5,72.85714286,78.71428571,79.42857143,86.0,72.71428571,65.71428571,64.0
357,68.28571429,64.71428571,66.0,64.16666667,57.85714286,75.71428571,61.0,60.0
358,62.42857143,69.0,77.42857143,78.71428571,76.28571429,78.66666667,73.28571429,68.14285714
359,66.57142857,79.42857143,69.85714286,56.28571429,74.57142857,76.28571429,72.85714286,68.28571429
360,74.14285714,67.28571429,63.57142857,72.0,69.42857143,70.14285714,58.14285714,83.83333333
361,76.14285714,59.85714286,71.0,72.28571429,88.0,79.85714286,70.42857143,83.57142857
362,73.42857143,59.85714286,77.14285714,61.33333333,74.85714286,68.28571429,54.42857143,54.57142857
363,84.42857143,59.83333333,72.42857143,61.85714286,53.33333333,75.42857143,63.28571429,55.28571429
364,61.5,60.28571429,70.42857143,71.42857143,64.85714286,76.57142857,73.85714286,65.0
365,53.83333333,72.85714286,55.42857143,67.42857143,63.28571429,69.57142857,71.66666667,66.85714286
366,79.0,65.57142857,64.85714286,70.71428571,76.57142857,77.14285714,71.28571429,83.57142857
367,69.85714286,62.71428571,67.0,82.57142857,63.85714286,62.42857143,69.57142857,79.42857143
368,71.28571429,74.42857143,57.5,60.14285714,71.0,71.14285714,82.85714286,75.85714286
369,81.57142857,78.57142857,75.14285714,74.14285714,65.57142857,86.42857143,67.71428571,74.71428571
370,70.85714286,67.5,59.85714286,63.0,74.57142857,73.0,76.71428571,73.42857143
371,61.85714286,76.85714286,69.33333333,80.66666667,62.83333333,80.66666667,55.42857143,66.33333333
372,68.16666667,66.0,72.71428571,69.28571429,75.28571429,80.85714286,68.71428571,66.14285714
373,60.42857143,69.14285714,69.14285714,71.28571429,88.0,74.28571429,75.85714286,69.71428571
374,75.42857143,80.57142857,65.85714286,81.28571429,67.14285714,57.5,89.28571429,74.28571429
375,61.42857143,58.14285714,66.42857143,72.0,69.42857143,71.0,74.42857143,76.85714286
376,66.28571429,68.0,65.57142857,71.57142857,72.71428571,71.71428571,64.42857143,71.0
377,67.71428571,67.71428571,66.42857143,80.14285714,63.42857143,79.28571429,75.71428571,61.71428571
378,77.14285714,68.14285714,71.71428571,76.16666667,62.14285714,68.71428571,65.0,73.42857143
379,80.57142857,61.28571429,67.85714286,62.42857143,71.42857143,69.66666667,54.71428571,69.83333333
380,77.57142857,71.14285714,65.14285714,68.71428571,71.85714286,81.0,72.28571429,76.28571429
381,73.28571429,76.42857143,73.0,72.85714286,73.0,58.5,67.28571429,81.28571429
382,69.57142857,58.42857143,66.14285714,78.16666667,73.5,66.71428571,72.0,56.14285714
383,66.85714286,77.0,73.42857143,74.28571429,69.0,72.57142857,73.28571429,61.14285714
384,57.57142857,74.14285714,72.28571429,80.0,65.0,71.28571429,69.0,60.33333333
385,57.71428571,66.14285714,70.42857143,58.16666667,81.85714286,72.57142857,65.0,59.71428571
386,77.85714286,64.0,71.57142857,66.0,71.42857143,71.85714286,69.0,79.42857143
387,64.83333333,64.57142857,62.85714286,59.57142857,66.14285714,77.57142857,71.57142857,69.42857143
388,77.0,80.42857143,62.57142857,77.85714286,73.42857143,76.33333333,66.42857143,83.0
389,70.33333333,75.57142857,66.85714286,73.28571429,64.42857143,69.0,62.28571429,68.28571429
390,74.71428571,55.42857143,67.42857143,73.0,75.71428571,67.33333333,75.33333333,50.57142857
391,67.57142857,61.0,61.42857143,62.14285714,71.42857143,67.57142857,72.28571429,74.0
392,69.0,49.83333333,69.28571429,79.85714286,65.85714286,58.71428571,75.0,67.71428571
393,62.28571429,67.14285714,69.42857143,67.5,65.28571429,71.71428571,69.85714286,67.16666667
394,68.66666667,72.85714286,75.42857143,72.14285714,74.71428571,83.28571429,72.85714286,65.57142857
395,68.14285714,74.28571429,69.28571429,56.14285714,71.0,73.0,70.57142857,64.57142857
396,69.57142857,59.57142857,75.0,77.0,68.14285714,76.28571429,66.83333333,65.14285714
397,68.33333333,69.28571429,72.83333333,73.28571429,64.42857143,83.28571429,83.0,68.28571429
398,65.28571429,71.28571429,83.57142857,80.83333333,71.71428571,59.28571429,74.42857143,62.85714286
399,58.0,61.85714286,68.57142857,61.0,62.0,68.16666667,77.71428571,69.57142857
400,65.14285714,80.28571429,67.42857143,66.0,73.71428571,60.71428571,73.28571429,78.28571429
401,90.71428571,64.28571429,77.71428571,76.71428571,79.57142857,77.85714286,77.57142857,69.14285714
402,62.28571429,56.71428571,66.42857143,64.28571429,73.57142857,62.71428571,66.0,79.0
403,70.85714286,65.42857143,74.42857143,74.85714286,74.57142857,62.0,69.28571429,73.0
404,67.0,62.66666667,78.28571429,72.28571429,75.28571429,80.71428571,75.83333333,63.85714286
405,70.14285714,75.5,65.85714286,71.42857143,60.66666667,88.85714286,71.0,65.71428571
406,72.71428571,76.85714286,80.0,62.14285714,74.28571429,64.0,61.0,69.66666667
407,69.0,68.14285714,73.33333333,60.71428571,75.71428571,75.42857143,73.0,81.83333333
408,57.85714286,66.28571429,82.71428571,61.57142857,64.0,67.71428571,60.57142857,76.85714286
409,71.0,64.14285714,67.42857143,61.85714286,73.28571429,72.14285714,75.0,58.42857143
410,64.57142857,58.14285714,72.28571429,65.0,67.71428571,60.42857143,76.0,64.5
411,70.0,64.28571429,73.57142857,58.71428571,68.57142857,80.14285714,56.66666667,64.14285714
412,68.42857143,70.14285714,62.66666667,66.85714286,70.85714286,72.28571429,65.42857143,67.71428571
413,71.28571429,70.33333333,74.66666667,70.0,66.0,71.42857143,81.28571429,52.0
414,68.28571429,68.28571429,71.83333333,71.83333333,75.42857143,75.42857143,69.85714286,69.85714286
415,73.42857143,73.42857143,78.85714286,78.85714286,71.83333333,71.83333333,69.28571429,69.28571429
416,66.33333333,72.0,68.85714286,51.57142857,64.57142857,69.57142857,70.16666667,68.14285714
417,64.71428571,68.0,69.0,69.0,63.0,65.0,74.0,60.57142857
418,67.57142857,72.28571429,63.0,65.85714286,74.14285714,65.85714286,71.85714286,46.28571429
419,70.28571429,71.71428571,72.0,79.0,63.57142857,68.14285714,59.0,71.14285714
420,65.85714286,66.14285714,62.66666667,75.14285714,65.14285714,69.85714286,76.42857143,68.5
421,80.28571429,66.0,63.14285714,82.83333333,63.57142857,72.71428571,70.14285714,75.71428571
422,67.14285714,77.42857143,72.57142857,72.57142857,71.66666667,72.71428571,69.0,64.83333333
423,69.71428571,73.42857143,63.85714286,73.14285714,62.83333333,80.71428571,71.57142857,58.14285714
424,80.28571429,66.0,53.71428571,74.14285714,72.14285714,69.14285714,59.28571429,68.14285714
425,78.57142857,70.28571429,82.42857143,60.14285714,84.71428571,65.71428571,69.57142857,71.85714286
426,66.0,65.28571429,77.71428571,65.0,68.28571429,69.14285714,80.14285714,82.42857143
427,73.71428571,70.42857143,74.28571429,67.0,65.71428571,70.71428571,77.0,60.14285714
428,79.0,80.33333333,62.28571429,62.85714286,69.71428571,74.71428571,71.42857143,68.57142857
429,70.0,77.57142857,72.28571429,66.14285714,68.14285714,75.28571429,74.28571429,72.28571429
430,80.42857143,72.71428571,74.71428571,71.14285714,78.57142857,68.57142857,62.14285714,67.71428571
431,66.14285714,71.42857143,70.85714286,68.42857143,70.28571429,60.16666667,77.71428571,67.57142857
432,67.85714286,70.85714286,61.57142857,72.0,67.0,68.85714286,72.14285714,76.42857143
433,80.28571429,84.2,71.85714286,69.28571429,69.14285714,72.28571429,61.14285714,76.57142857
434,67.57142857,73.14285714,65.42857143,76.42857143,71.66666667,79.14285714,76.5,79.57142857
435,70.71428571,80.8,72.14285714,67.0,57.85714286,71.0,62.85714286,69.71428571
436,69.0,61.85714286,79.42857143,68.85714286,62.16666667,70.28571429,63.71428571,88.14285714
437,62.14285714,81.71428571,76.0,61.14285714,59.57142857,80.42857143,74.0,66.28571429
438,64.14285714,73.28571429,79.71428571,70.42857143,66.42857143,70.33333333,68.16666667,73.0
439,75.42857143,75.42857143,74.85714286,74.85714286,74.57142857,74.57142857,77.85714286,77.85714286
440,75.71428571,75.71428571,62.0,62.0,74.42857143,74.42857143,73.0,73.0
441,74.28571429,66.0,74.28571429,78.16666667,70.42857143,73.28571429,70.71428571,80.14285714
442,76.28571429,72.85714286,64.14285714,64.71428571,94.66666667,71.14285714,66.57142857,73.0
443,70.0,65.85714286,60.28571429,71.0,62.42857143,61.85714286,69.42857143,66.71428571
444,67.42857143,74.0,77.0,56.0,81.28571429,76.71428571,67.14285714,72.85714286
445,66.42857143,64.57142857,62.71428571,77.42857143,59.83333333,70.42857143,70.42857143,67.0
446,64.42857143,66.0,82.42857143,70.71428571,72.0,68.28571429,68.0,74.14285714
447,68.0,80.0,69.42857143,64.8,70.85714286,72.0,65.14285714,62.57142857
448,57.71428571,65.57142857,88.33333333,67.28571429,69.85714286,69.57142857,75.57142857,60.42857143
449,67.85714286,70.42857143,77.0,65.57142857,78.42857143,55.71428571,68.57142857,69.71428571
450,70.33333333,68.14285714,58.28571429,75.83333333,66.85714286,68.85714286,68.42857143,59.14285714
451,67.42857143,74.28571429,73.28571429,65.42857143,69.0,80.14285714,67.85714286,72.14285714
452,71.33333333,76.85714286,66.0,73.85714286,83.66666667,79.66666667,72.85714286,59.85714286
453,62.66666667,77.42857143,59.71428571,75.33333333,76.42857143,77.16666667,79.14285714,61.14285714
454,56.42857143,67.28571429,71.57142857,53.71428571,65.16666667,67.42857143,71.71428571,60.5
455,69.28571429,52.85714286,81.0,68.0,68.14285714,69.14285714,59.5,78.57142857
456,63.28571429,68.57142857,65.85714286,69.57142857,73.42857143,67.28571429,66.83333333,64.16666667
457,63.0,59.57142857,65.71428571,55.66666667,62.16666667,68.0,62.85714286,62.71428571
458,72.28571429,64.83333333,54.85714286,71.0,61.5,81.71428571,79.85714286,58.14285714
459,58.57142857,69.28571429,63.85714286,71.85714286,67.71428571,74.16666667,76.83333333,72.85714286
460,87.71428571,77.14285714,77.57142857,70.28571429,65.57142857,63.57142857,70.42857143,73.16666667
461,65.28571429,55.33333333,59.71428571,66.0,71.71428571,63.14285714,58.71428571,72.28571429
462,66.0,62.16666667,72.14285714,60.66666667,71.57142857,78.57142857,70.28571429,66.57142857
463,67.14285714,74.14285714,78.28571429,75.28571429,64.42857143,64.28571429,64.0,68.83333333
464,64.28571429,74.85714286,69.16666667,58.14285714,64.0,73.42857143,61.42857143,72.71428571
465,75.0,61.28571429,77.57142857,55.28571429,69.42857143,68.42857143,70.0,68.71428571
466,74.14285714,71.71428571,62.85714286,67.57142857,77.71428571,76.28571429,64.0,65.83333333
467,62.0,79.0,71.5,77.42857143,66.57142857,79.85714286,73.85714286,68.71428571
468,65.28571429,54.0,65.42857143,78.66666667,59.33333333,68.71428571,76.57142857,73.42857143
469,76.14285714,60.42857143,61.0,53.33333333,63.6,68.28571429,60.42857143,72.16666667
470,78.28571429,60.42857143,63.0,57.14285714,60.85714286,68.57142857,74.28571429,67.71428571
471,72.83333333,74.0,75.14285714,70.83333333,61.42857143,82.85714286,63.0,67.85714286
472,77.42857143,81.71428571,80.85714286,64.71428571,75.71428571,60.85714286,84.28571429,69.85714286
473,66.28571429,72.0,68.16666667,62.28571429,61.57142857,64.83333333,68.42857143,69.0
474,64.42857143,66.14285714,60.71428571,62.42857143,72.0,69.14285714,67.71428571,81.0
475,76.71428571,55.83333333,87.57142857,69.28571429,80.42857143,81.85714286,70.57142857,74.42857143
476,67.85714286,73.14285714,54.57142857,66.57142857,72.85714286,70.42857143,80.71428571,73.28571429
477,69.42857143,76.0,75.0,76.85714286,61.0,67.83333333,76.28571429,74.85714286
478,66.85714286,59.0,72.85714286,70.0,71.0,79.71428571,77.42857143,81.71428571
479,64.28571429,67.28571429,68.71428571,75.57142857,62.28571429,63.42857143,61.85714286,82.14285714
480,77.71428571,74.71428571,76.42857143,65.85714286,75.71428571,60.83333333,59.85714286,62.57142857
481,71.57142857,69.0,72.85714286,67.83333333,77.85714286,81.42857143,60.57142857,67.14285714
482,66.0,55.0,71.85714286,81.42857143,72.71428571,66.14285714,64.16666667,77.0
483,76.57142857,76.57142857,68.85714286,68.85714286,62.0,62.0,66.14285714,66.14285714
484,75.0,75.0,66.42857143,66.42857143,77.14285714,77.14285714,71.85714286,71.85714286
485,73.0,60.57142857,68.14285714,66.85714286,60.71428571,62.33333333,72.16666667,73.0
486,73.14285714,73.14285714,67.14285714,67.14285714,57.57142857,57.57142857,63.57142857,63.57142857
487,70.57142857,70.57142857,68.57142857,68.57142857,67.14285714,67.14285714,72.42857143,72.42857143
488,78.85714286,74.85714286,70.85714286,70.66666667,70.5,64.83333333,59.71428571,70.28571429
489,71.57142857,71.85714286,60.85714286,73.28571429,80.0,72.14285714,67.42857143,69.85714286
